x,y_pred
20.06909916847065,56.47543977341661
26.396855927912576,70.41606623196529
32.7246126873545,84.35669269051397
39.05236944679643,98.29731914906267
45.38012620623836,112.23794560761134
51.707882965680284,126.17857206616002
58.03563972512221,140.11919852470868
64.36339648456413,154.05982498325739
70.69115324400606,168.00045144180606
77.018910003447985,181.94107790035474
